customer_id,month,category,payment_type,spend
ATQCUS0220,June,Travel,Net Banking,199
ATQCUS3311,May,Bills,UPI,542
ATQCUS3472,June,Entertainment,Credit Card,338
ATQCUS0554,August,Groceries,Net Banking,112
ATQCUS2168,October,Others,Net Banking,54
ATQCUS3860,September,Bills,Debit Card,1203
ATQCUS1506,October,Electronics,Net Banking,221
ATQCUS3611,August,Health & Wellness,Debit Card,404
ATQCUS2320,September,Electronics,Credit Card,2944
ATQCUS2263,September,Groceries,Debit Card,268
ATQCUS3111,July,Apparel,Credit Card,328
ATQCUS1815,September,Apparel,UPI,331
ATQCUS3092,September,Bills,Net Banking,296
ATQCUS3993,June,Food,Net Banking,128
ATQCUS0681,June,Travel,Net Banking,429
ATQCUS3430,October,Others,Net Banking,56
ATQCUS2012,July,Travel,Debit Card,339
ATQCUS3195,June,Groceries,Credit Card,2263
ATQCUS2918,May,Apparel,UPI,146
ATQCUS1341,June,Electronics,Debit Card,705
ATQCUS2324,July,Groceries,Debit Card,252
ATQCUS2824,June,Health & Wellness,Debit Card,200
ATQCUS1648,September,Entertainment,Credit Card,1122
ATQCUS1638,October,Entertainment,Net Banking,89
ATQCUS2029,July,Electronics,Debit Card,325
ATQCUS3011,June,Travel,Net Banking,157
ATQCUS0242,June,Others,Credit Card,83
ATQCUS0410,May,Groceries,Credit Card,866
ATQCUS3650,June,Health & Wellness,Debit Card,822
ATQCUS2222,June,Travel,UPI,246
ATQCUS1747,July,Health & Wellness,Net Banking,878
ATQCUS0796,August,Apparel,Credit Card,578
ATQCUS2608,August,Bills,UPI,666
ATQCUS1427,June,Health & Wellness,Net Banking,101
ATQCUS2609,May,Bills,Net Banking,563
ATQCUS1869,August,Groceries,Net Banking,309
ATQCUS0345,August,Health & Wellness,Net Banking,256
ATQCUS2850,August,Food,Debit Card,272
ATQCUS1611,October,Apparel,Net Banking,51
ATQCUS2122,October,Others,Credit Card,363
ATQCUS1219,October,Entertainment,Net Banking,65
ATQCUS3891,September,Bills,Net Banking,265
ATQCUS2432,May,Entertainment,Net Banking,39
ATQCUS0129,May,Food,Credit Card,509
ATQCUS0756,July,Electronics,UPI,1054
ATQCUS2412,September,Others,UPI,383
ATQCUS1199,August,Electronics,Net Banking,604
ATQCUS1743,September,Bills,Credit Card,2370
ATQCUS2558,October,Others,Net Banking,145
ATQCUS1573,June,Groceries,Credit Card,1019
ATQCUS1437,August,Entertainment,Credit Card,515
ATQCUS1348,September,Groceries,Net Banking,250
ATQCUS0997,July,Entertainment,Credit Card,608
ATQCUS0256,July,Travel,Debit Card,142
ATQCUS3553,September,Apparel,Debit Card,516
ATQCUS2870,May,Apparel,UPI,287
ATQCUS1225,August,Entertainment,Debit Card,247
ATQCUS2150,July,Groceries,UPI,1391
ATQCUS1340,May,Electronics,Debit Card,453
ATQCUS1899,August,Apparel,UPI,126
ATQCUS2438,June,Others,Net Banking,18
ATQCUS1262,June,Others,Net Banking,89
ATQCUS2788,June,Groceries,Net Banking,171
ATQCUS0708,October,Groceries,UPI,792
ATQCUS3799,September,Others,Net Banking,76
ATQCUS0973,September,Groceries,Credit Card,2019
ATQCUS1439,August,Groceries,Net Banking,219
ATQCUS3105,May,Apparel,Debit Card,247
ATQCUS3990,October,Travel,Net Banking,121
ATQCUS1007,September,Travel,Credit Card,3894
ATQCUS3418,May,Travel,Debit Card,356
ATQCUS1902,August,Entertainment,Net Banking,199
ATQCUS3594,May,Food,Net Banking,271
ATQCUS0317,October,Entertainment,Debit Card,215
ATQCUS0581,September,Groceries,Debit Card,910
ATQCUS0880,October,Health & Wellness,UPI,425
ATQCUS1868,June,Entertainment,Debit Card,153
ATQCUS2510,October,Entertainment,Credit Card,338
ATQCUS0038,June,Others,Net Banking,26
ATQCUS0716,September,Health & Wellness,Credit Card,1279
ATQCUS2491,August,Health & Wellness,UPI,1576
ATQCUS2176,June,Others,UPI,110
ATQCUS1031,October,Bills,Debit Card,173
ATQCUS0101,July,Health & Wellness,Debit Card,553
ATQCUS0875,August,Apparel,Credit Card,448
ATQCUS0901,July,Entertainment,UPI,865
ATQCUS2545,July,Food,Debit Card,339
ATQCUS3146,August,Entertainment,Debit Card,347
ATQCUS1189,August,Entertainment,Debit Card,138
ATQCUS2622,May,Electronics,UPI,759
ATQCUS2304,May,Electronics,Net Banking,249
ATQCUS0578,May,Bills,Debit Card,129
ATQCUS3806,May,Travel,Net Banking,157
ATQCUS2997,July,Travel,Debit Card,331
ATQCUS1072,September,Food,UPI,258
ATQCUS2475,July,Food,UPI,182
ATQCUS1657,August,Food,Credit Card,388
ATQCUS0094,July,Food,Debit Card,357
ATQCUS2676,September,Electronics,Credit Card,600
ATQCUS3097,August,Electronics,UPI,803
ATQCUS2336,May,Electronics,UPI,519
ATQCUS0262,May,Health & Wellness,UPI,157
ATQCUS0364,September,Bills,UPI,357
ATQCUS1252,June,Food,Credit Card,399
ATQCUS2105,June,Apparel,Credit Card,199
ATQCUS3359,August,Bills,UPI,1651
ATQCUS1552,June,Apparel,Debit Card,1032
ATQCUS0942,September,Travel,Credit Card,2597
ATQCUS1746,October,Electronics,Net Banking,160
ATQCUS1499,August,Others,Credit Card,188
ATQCUS1557,October,Entertainment,Net Banking,141
ATQCUS2942,October,Groceries,Net Banking,101
ATQCUS3364,June,Apparel,Net Banking,128
ATQCUS1017,September,Electronics,Debit Card,618
ATQCUS1131,May,Others,Credit Card,163
ATQCUS3366,October,Bills,Net Banking,818
ATQCUS1598,June,Electronics,UPI,774
ATQCUS0279,June,Groceries,Debit Card,1223
ATQCUS2395,September,Apparel,Net Banking,44
ATQCUS1167,September,Health & Wellness,Debit Card,943
ATQCUS3067,June,Others,UPI,126
ATQCUS2297,August,Bills,Debit Card,1010
ATQCUS1158,September,Apparel,Credit Card,333
ATQCUS3689,June,Bills,Debit Card,1154
ATQCUS2995,June,Others,Net Banking,40
ATQCUS3943,September,Food,Credit Card,981
ATQCUS2580,June,Groceries,UPI,612
ATQCUS0066,June,Groceries,UPI,1354
ATQCUS2058,August,Others,Net Banking,34
ATQCUS2456,May,Travel,Credit Card,2318
ATQCUS3722,July,Others,Credit Card,360
ATQCUS3460,July,Electronics,Credit Card,850
ATQCUS0178,May,Electronics,Net Banking,210
ATQCUS1426,June,Apparel,UPI,569
ATQCUS3280,May,Bills,UPI,907
ATQCUS0682,October,Bills,Net Banking,444
ATQCUS0661,May,Apparel,Debit Card,301
ATQCUS0130,June,Health & Wellness,Credit Card,1948
ATQCUS2232,June,Apparel,UPI,123
ATQCUS0931,July,Entertainment,UPI,234
ATQCUS0814,May,Health & Wellness,UPI,500
ATQCUS0183,October,Bills,Net Banking,806
ATQCUS0939,October,Entertainment,UPI,739
ATQCUS3900,July,Others,UPI,180
ATQCUS0511,August,Travel,UPI,870
ATQCUS3839,July,Travel,UPI,1264
ATQCUS3746,October,Others,UPI,69
ATQCUS3039,September,Others,Debit Card,62
ATQCUS2924,August,Others,UPI,119
ATQCUS3281,June,Others,UPI,97
ATQCUS3766,May,Groceries,Debit Card,790
ATQCUS3358,May,Others,Credit Card,186
ATQCUS0474,August,Apparel,UPI,179
ATQCUS1539,July,Travel,UPI,892
ATQCUS1360,June,Health & Wellness,Debit Card,887
ATQCUS2934,July,Others,Debit Card,42
ATQCUS2282,June,Bills,Net Banking,134
ATQCUS1623,July,Groceries,Credit Card,2719
ATQCUS2802,September,Apparel,Credit Card,795
ATQCUS2379,August,Travel,UPI,796
ATQCUS0701,June,Groceries,UPI,690
ATQCUS0353,September,Travel,UPI,749
ATQCUS3136,August,Apparel,Net Banking,56
ATQCUS2929,September,Food,Credit Card,976
ATQCUS2210,July,Health & Wellness,Net Banking,160
ATQCUS0789,July,Bills,Debit Card,377
ATQCUS3789,July,Apparel,UPI,117
ATQCUS0434,September,Health & Wellness,Net Banking,436
ATQCUS3704,June,Electronics,Debit Card,379
ATQCUS2473,August,Apparel,Net Banking,652
ATQCUS2307,August,Travel,Debit Card,759
ATQCUS2419,September,Food,UPI,1262
ATQCUS3994,September,Groceries,Debit Card,1495
ATQCUS1286,July,Others,Credit Card,100
ATQCUS1903,September,Health & Wellness,Net Banking,211
ATQCUS2061,August,Health & Wellness,Credit Card,522
ATQCUS1218,August,Bills,Credit Card,1816
ATQCUS1924,July,Entertainment,UPI,814
ATQCUS3354,October,Food,UPI,428
ATQCUS3101,May,Electronics,Net Banking,158
ATQCUS2896,August,Electronics,Credit Card,1458
ATQCUS0944,July,Apparel,UPI,439
ATQCUS2488,May,Electronics,Net Banking,181
ATQCUS2199,July,Electronics,Debit Card,314
ATQCUS2205,August,Health & Wellness,Net Banking,126
ATQCUS1510,September,Electronics,UPI,2158
ATQCUS3238,June,Electronics,Credit Card,4669
ATQCUS0926,October,Bills,Debit Card,1973
ATQCUS0237,June,Entertainment,Credit Card,629
ATQCUS2429,June,Entertainment,Credit Card,371
ATQCUS2613,September,Apparel,Net Banking,109
ATQCUS1686,October,Bills,Debit Card,964
ATQCUS2791,August,Groceries,Net Banking,95
ATQCUS3715,August,Bills,Net Banking,862
ATQCUS0149,October,Entertainment,UPI,355
ATQCUS1511,September,Electronics,UPI,2464
ATQCUS2521,September,Electronics,Debit Card,916
ATQCUS1087,September,Bills,UPI,856
ATQCUS3239,July,Apparel,Net Banking,132
ATQCUS2203,September,Others,Credit Card,350
ATQCUS1780,September,Electronics,UPI,1664
ATQCUS1113,July,Entertainment,Credit Card,1120
ATQCUS3754,May,Groceries,Credit Card,236
ATQCUS1523,July,Electronics,Net Banking,160
ATQCUS1106,July,Travel,UPI,376
ATQCUS0383,June,Entertainment,Net Banking,193
ATQCUS2774,September,Food,UPI,909
ATQCUS1556,May,Others,Debit Card,56
ATQCUS1585,August,Food,Credit Card,741
ATQCUS0402,October,Electronics,Net Banking,249
ATQCUS0275,October,Others,UPI,147
ATQCUS1457,August,Food,Net Banking,111
ATQCUS1353,August,Food,Debit Card,888
ATQCUS0748,October,Health & Wellness,Debit Card,1113
ATQCUS2191,May,Entertainment,Debit Card,359
ATQCUS1324,August,Travel,Credit Card,866
ATQCUS0226,May,Groceries,Debit Card,753
ATQCUS3783,May,Apparel,Credit Card,302
ATQCUS0536,July,Entertainment,Credit Card,933
ATQCUS0752,May,Bills,Debit Card,423
ATQCUS1401,June,Groceries,Net Banking,311
ATQCUS2673,May,Food,Debit Card,126
ATQCUS2349,June,Others,Debit Card,82
ATQCUS2200,October,Others,Credit Card,91
ATQCUS3309,August,Bills,Credit Card,1634
ATQCUS1851,August,Bills,Net Banking,900
ATQCUS2108,May,Entertainment,Debit Card,200
ATQCUS3315,May,Health & Wellness,UPI,427
ATQCUS0696,August,Food,Credit Card,368
ATQCUS0567,October,Electronics,Net Banking,113
ATQCUS3093,June,Health & Wellness,UPI,958
ATQCUS1827,August,Entertainment,Credit Card,765
ATQCUS2453,August,Others,Net Banking,52
ATQCUS0460,September,Food,Credit Card,521
ATQCUS1644,June,Health & Wellness,Debit Card,486
ATQCUS1919,May,Food,Net Banking,79
ATQCUS3213,June,Others,Net Banking,137
ATQCUS2272,June,Apparel,UPI,49
ATQCUS2654,September,Electronics,Net Banking,224
ATQCUS2252,October,Apparel,Debit Card,108
ATQCUS3686,May,Entertainment,UPI,160
ATQCUS1273,July,Health & Wellness,UPI,1314
ATQCUS1390,May,Apparel,Net Banking,160
ATQCUS2642,May,Bills,Net Banking,643
ATQCUS1502,May,Others,Net Banking,31
ATQCUS3525,July,Health & Wellness,Debit Card,402
ATQCUS1715,May,Entertainment,Net Banking,86
ATQCUS2881,June,Others,Credit Card,203
ATQCUS3077,October,Bills,Credit Card,483
ATQCUS1820,May,Groceries,Debit Card,1281
ATQCUS0999,July,Entertainment,UPI,1023
ATQCUS3767,October,Bills,Credit Card,239
ATQCUS0087,August,Electronics,Credit Card,1067
ATQCUS2259,July,Travel,UPI,334
ATQCUS2531,July,Travel,UPI,397
ATQCUS3668,October,Apparel,UPI,150
ATQCUS0952,August,Travel,Net Banking,437
ATQCUS3782,October,Health & Wellness,Credit Card,817
ATQCUS0384,August,Health & Wellness,UPI,1239
ATQCUS0443,October,Health & Wellness,Debit Card,225
ATQCUS0804,May,Bills,Debit Card,291
ATQCUS3924,August,Food,UPI,1111
ATQCUS1929,September,Bills,Net Banking,349
ATQCUS0131,October,Travel,UPI,738
ATQCUS3908,July,Groceries,Debit Card,1042
ATQCUS3476,May,Electronics,Credit Card,3095
ATQCUS1452,July,Apparel,Net Banking,117
ATQCUS3355,August,Apparel,Debit Card,571
ATQCUS0624,May,Apparel,Net Banking,17
ATQCUS1680,June,Bills,Debit Card,2269
ATQCUS2009,June,Food,Net Banking,138
ATQCUS0051,July,Food,Debit Card,418
ATQCUS0941,September,Travel,Debit Card,407
ATQCUS3654,September,Others,Net Banking,69
ATQCUS1352,July,Bills,Credit Card,3672
ATQCUS3082,October,Health & Wellness,Net Banking,151
ATQCUS1362,June,Health & Wellness,Debit Card,227
ATQCUS3966,September,Electronics,UPI,526
ATQCUS2883,July,Entertainment,Net Banking,242
ATQCUS1816,October,Apparel,Credit Card,313
ATQCUS2216,May,Bills,Debit Card,1277
ATQCUS1082,October,Apparel,Debit Card,325
ATQCUS2992,October,Electronics,Net Banking,95
ATQCUS3969,June,Bills,Credit Card,3727
ATQCUS2901,September,Travel,Debit Card,1192
ATQCUS2775,September,Others,Net Banking,38
ATQCUS3130,October,Groceries,Credit Card,1220
ATQCUS1691,August,Entertainment,UPI,1699
ATQCUS1198,July,Health & Wellness,Debit Card,1396
ATQCUS2674,June,Electronics,Net Banking,358
ATQCUS1207,May,Entertainment,Net Banking,188
ATQCUS3456,July,Bills,Net Banking,405
ATQCUS3159,September,Groceries,UPI,2409
ATQCUS0978,August,Travel,Debit Card,345
ATQCUS2614,May,Health & Wellness,UPI,306
ATQCUS2435,June,Groceries,Debit Card,488
ATQCUS3762,October,Entertainment,Credit Card,377
ATQCUS0858,August,Apparel,Credit Card,325
ATQCUS3778,August,Bills,Credit Card,333
ATQCUS2902,July,Electronics,Credit Card,2174
ATQCUS3961,June,Groceries,Credit Card,2429
ATQCUS1655,May,Groceries,Credit Card,183
ATQCUS1051,May,Food,Debit Card,375
ATQCUS0459,October,Travel,Net Banking,449
ATQCUS1970,August,Electronics,UPI,917
ATQCUS2081,May,Apparel,UPI,485
ATQCUS3007,October,Health & Wellness,UPI,253
ATQCUS2515,September,Groceries,UPI,1178
ATQCUS1089,October,Groceries,UPI,1280
ATQCUS1095,May,Others,UPI,135
ATQCUS1984,September,Others,Debit Card,80
ATQCUS3885,May,Health & Wellness,UPI,286
ATQCUS2153,July,Bills,Credit Card,1255
ATQCUS1689,July,Apparel,UPI,115
ATQCUS0473,May,Apparel,Credit Card,598
ATQCUS3041,September,Food,Debit Card,548
ATQCUS2757,July,Travel,Debit Card,186
ATQCUS0637,September,Bills,Net Banking,477
ATQCUS3350,June,Health & Wellness,Debit Card,1654
ATQCUS0252,July,Entertainment,Debit Card,417
ATQCUS1151,October,Apparel,Credit Card,119
ATQCUS0268,October,Food,Debit Card,500
ATQCUS2317,May,Food,Net Banking,246
ATQCUS0528,September,Food,Credit Card,588
ATQCUS3427,September,Groceries,Credit Card,744
ATQCUS2046,October,Food,Debit Card,659
ATQCUS2852,July,Others,Credit Card,185
ATQCUS3421,June,Food,Debit Card,383
ATQCUS3282,May,Food,Net Banking,63
ATQCUS1817,May,Travel,UPI,559
ATQCUS1465,September,Entertainment,Credit Card,366
ATQCUS2719,September,Entertainment,Debit Card,209
ATQCUS3820,July,Apparel,Credit Card,810
ATQCUS1385,September,Apparel,Debit Card,458
ATQCUS3114,October,Electronics,Net Banking,214
ATQCUS0467,October,Groceries,Credit Card,1441
ATQCUS1241,July,Entertainment,Debit Card,150
ATQCUS2238,August,Health & Wellness,Credit Card,1187
ATQCUS2311,July,Others,Debit Card,126
ATQCUS1299,June,Apparel,Credit Card,131
ATQCUS2943,August,Food,Credit Card,792
ATQCUS2913,May,Bills,Debit Card,241
ATQCUS3384,August,Food,Credit Card,620
ATQCUS3495,May,Travel,Debit Card,270
ATQCUS3330,May,Food,Net Banking,119
ATQCUS3587,August,Food,Credit Card,547
ATQCUS2329,October,Bills,Debit Card,2880
ATQCUS2246,June,Bills,Debit Card,670
ATQCUS2147,May,Apparel,Debit Card,121
ATQCUS2848,July,Travel,Net Banking,152
ATQCUS0429,July,Apparel,Credit Card,509
ATQCUS1879,July,Health & Wellness,Net Banking,737
ATQCUS0024,May,Electronics,Debit Card,346
ATQCUS3279,September,Entertainment,Credit Card,3351
ATQCUS1849,October,Others,Net Banking,58
ATQCUS3243,September,Bills,UPI,384
ATQCUS0597,June,Bills,Credit Card,1502
ATQCUS3647,October,Others,UPI,92
ATQCUS2967,August,Groceries,Credit Card,929
ATQCUS2981,May,Food,Credit Card,506
ATQCUS2389,August,Food,Net Banking,184
ATQCUS0986,July,Electronics,Debit Card,792
ATQCUS2294,June,Bills,Debit Card,1516
ATQCUS2988,October,Bills,Debit Card,908
ATQCUS3792,May,Food,Debit Card,430
ATQCUS3712,July,Bills,Net Banking,844
ATQCUS0617,October,Health & Wellness,UPI,385
ATQCUS1545,July,Groceries,Net Banking,255
ATQCUS0210,July,Bills,Debit Card,624
ATQCUS1043,September,Apparel,Debit Card,793
ATQCUS2783,August,Health & Wellness,UPI,432
ATQCUS2386,October,Food,Credit Card,491
ATQCUS2306,July,Others,UPI,99
ATQCUS0549,October,Bills,Net Banking,395
ATQCUS0124,September,Apparel,Net Banking,167
ATQCUS3751,September,Apparel,Debit Card,480
ATQCUS1779,July,Groceries,Credit Card,387
ATQCUS1436,September,Apparel,Debit Card,194
ATQCUS2031,July,Groceries,Net Banking,299
ATQCUS0080,September,Travel,UPI,1489
ATQCUS2353,June,Bills,Net Banking,665
ATQCUS0435,October,Electronics,Net Banking,246
ATQCUS0347,May,Entertainment,Debit Card,360
ATQCUS1942,September,Electronics,UPI,849
ATQCUS0497,October,Apparel,Net Banking,123
ATQCUS3779,June,Health & Wellness,UPI,520
ATQCUS1015,July,Health & Wellness,Credit Card,519
ATQCUS1613,July,Electronics,UPI,1039
ATQCUS2042,June,Food,Credit Card,721
ATQCUS1367,July,Health & Wellness,Debit Card,231
ATQCUS0933,October,Bills,Net Banking,53
ATQCUS2138,August,Groceries,UPI,812
ATQCUS2312,August,Travel,Net Banking,121
ATQCUS3884,May,Entertainment,Debit Card,171
ATQCUS0869,July,Travel,Debit Card,846
ATQCUS0882,August,Bills,UPI,813
ATQCUS2117,July,Groceries,Net Banking,752
ATQCUS3016,June,Bills,Debit Card,489
ATQCUS0470,May,Others,Net Banking,10
ATQCUS2201,July,Apparel,Net Banking,237
ATQCUS3821,October,Apparel,Credit Card,388
ATQCUS3749,October,Groceries,UPI,828
ATQCUS2124,August,Food,Net Banking,98
ATQCUS1354,May,Travel,Net Banking,84
ATQCUS1736,June,Electronics,UPI,805
ATQCUS0718,July,Travel,Net Banking,133
ATQCUS1737,May,Electronics,Credit Card,540
ATQCUS0243,August,Travel,UPI,1127
ATQCUS0061,September,Bills,Debit Card,1375
ATQCUS2717,May,Entertainment,UPI,192
ATQCUS3112,September,Apparel,Debit Card,160
ATQCUS1490,October,Health & Wellness,Debit Card,767
ATQCUS2360,June,Electronics,Credit Card,3676
ATQCUS3772,May,Bills,Net Banking,378
ATQCUS1846,August,Travel,Debit Card,1335
ATQCUS0657,July,Apparel,Credit Card,187
ATQCUS3349,October,Travel,UPI,365
ATQCUS0954,October,Electronics,Credit Card,1359
ATQCUS1176,July,Health & Wellness,Debit Card,95
ATQCUS2993,June,Others,Credit Card,287
ATQCUS2403,October,Others,UPI,105
ATQCUS2211,June,Others,Credit Card,162
ATQCUS0295,May,Travel,Credit Card,456
ATQCUS3730,October,Food,Credit Card,228
ATQCUS2111,July,Food,Debit Card,198
ATQCUS0023,May,Bills,Net Banking,248
ATQCUS0409,June,Health & Wellness,Debit Card,741
ATQCUS3578,May,Bills,UPI,1673
ATQCUS2539,October,Food,UPI,609
ATQCUS2357,May,Groceries,Debit Card,464
ATQCUS1814,June,Apparel,UPI,72
